retreived,url
2018-02-24 13:51:35.080082,/en/pb/hansard-debates/rhr/document/47HansD_20050331/volume-624-week-84-thursday-31-march-2005
2018-02-24 13:51:35.080082,/en/pb/hansard-debates/rhr/document/47HansD_20050405/volume-624-week-85-tuesday-5-april-2005
2018-02-24 13:51:35.080082,/en/pb/hansard-debates/rhr/document/47HansD_20050406/volume-624-week-85-wednesday-6-april-2005
2018-02-24 13:51:35.080082,/en/pb/hansard-debates/rhr/document/47HansD_20050407/volume-624-week-85-thursday-7-april-2005
2018-02-24 13:51:35.080082,/en/pb/hansard-debates/rhr/document/47HansD_20050413/volume-625-week-86-tuesday-12-april-2005-continued
2018-02-24 13:51:35.080082,/en/pb/hansard-debates/rhr/document/47HansD_20050414/volume-625-week-86-tuesday-12-april-2005-continued
2018-02-24 13:51:35.080082,/en/pb/hansard-debates/rhr/document/47HansD_20050412/volume-625-week-86-tuesday-12-april-2005
2018-02-24 13:51:35.080082,/en/pb/hansard-debates/rhr/document/47HansD_20050503/volume-625-week-87-tuesday-3-may-2005
2018-02-24 13:51:35.080082,/en/pb/hansard-debates/rhr/document/47HansD_20050504/volume-625-week-87-wednesday-4-may-2005
2018-02-24 13:51:35.080082,/en/pb/hansard-debates/rhr/document/47HansD_20050505/volume-625-week-87-thursday-5-may-2005
2018-02-24 13:51:35.080082,/en/pb/hansard-debates/rhr/document/47HansD_20050510/volume-625-week-88-tuesday-10-may-2005
2018-02-24 13:51:35.080082,/en/pb/hansard-debates/rhr/document/47HansD_20050511/volume-625-week-88-wednesday-11-may-2005
2018-02-24 13:51:35.080082,/en/pb/hansard-debates/rhr/document/47HansD_20050512/volume-625-week-88-thursday-12-may-2005
2018-02-24 13:51:35.080082,/en/pb/hansard-debates/rhr/document/47HansD_20050517/volume-625-week-89-tuesday-17-may-2005
2018-02-24 13:51:35.080082,/en/pb/hansard-debates/rhr/document/47HansD_20050518/volume-625-week-89-wednesday-18-may-2005
2018-02-24 13:51:35.080082,/en/pb/hansard-debates/rhr/document/47HansD_20050519/volume-625-week-89-thursday-19-may-2005
2018-02-24 13:51:35.080082,/en/pb/hansard-debates/rhr/document/47HansD_20050531/volume-626-week-90-tuesday-31-may-2005
2018-02-24 13:51:35.080082,/en/pb/hansard-debates/rhr/document/47HansD_20050601/volume-626-week-90-wednesday-1-june-2005
2018-02-24 13:51:33.939131,/en/pb/hansard-debates/rhr/document/47HansD_20050602/volume-626-week-90-wednesday-1-june-2005-continued
2018-02-24 13:51:33.939131,/en/pb/hansard-debates/rhr/document/47HansD_20050607/volume-626-week-91-tuesday-7-june-2005
2018-02-24 13:51:33.939131,/en/pb/hansard-debates/rhr/document/47HansD_20050608/volume-626-week-91-wednesday-8-june-2005
2018-02-24 13:51:33.939131,/en/pb/hansard-debates/rhr/document/47HansD_20050609/volume-626-week-91-thursday-9-june-2005
2018-02-24 13:51:33.939131,/en/pb/hansard-debates/rhr/document/47HansD_20050614/volume-626-week-92-tuesday-14-june-2005
2018-02-24 13:51:33.939131,/en/pb/hansard-debates/rhr/document/47HansD_20050615/volume-626-week-92-tuesday-14-june-2005-continued-on
2018-02-24 13:51:33.939131,/en/pb/hansard-debates/rhr/document/47HansD_20050616/volume-626-week-92-tuesday-14-june-2005-continued-on
2018-02-24 13:51:33.939131,/en/pb/hansard-debates/rhr/document/47HansD_20050617/volume-626-week-92-tuesday-14-june-2005-continued-on
2018-02-24 13:51:33.939131,/en/pb/hansard-debates/rhr/document/47HansD_20050621/volume-627-week-93-tuesday-21-june-2005
2018-02-24 13:51:33.939131,/en/pb/hansard-debates/rhr/document/47HansD_20050622/volume-627-week-93-wednesday-22-june-2005
2018-02-24 13:51:33.939131,/en/pb/hansard-debates/rhr/document/47HansD_20050623/volume-627-week-93-thursday-23-june-2005
2018-02-24 13:51:33.939131,/en/pb/hansard-debates/rhr/document/47HansD_20050726/volume-627-week-94-tuesday-26-july-2005
2018-02-24 13:51:33.939131,/en/pb/hansard-debates/rhr/document/47HansD_20050727/volume-627-week-94-wednesday-27-july-2005
2018-02-24 13:51:33.939131,/en/pb/hansard-debates/rhr/document/47HansD_20050728/volume-627-week-94-thursday-28-july-2005
2018-02-24 13:51:33.939131,/en/pb/hansard-debates/rhr/document/47HansD_20050802/volume-627-week-95-tuesday-2-august-2005
2018-02-24 13:51:33.939131,/en/pb/hansard-debates/rhr/document/47HansD_20050803/volume-627-week-95-tuesday-2-august-2005-continued
2018-02-24 13:51:33.939131,/en/pb/hansard-debates/rhr/document/48HansD_20051107/volume-628-week-1-monday-7-november-2005
2018-02-24 13:51:33.939131,/en/pb/hansard-debates/rhr/document/48HansD_20051108/volume-628-week-1-tuesday-8-november-2005
2018-02-24 13:51:33.939131,/en/pb/hansard-debates/rhr/document/48HansD_20051109/volume-628-week-1-wednesday-9-november-2005
2018-02-24 13:51:33.939131,/en/pb/hansard-debates/rhr/document/48HansD_20051115/volume-628-week-2-tuesday-15-november-2005
2018-02-24 13:51:32.938949,/en/pb/hansard-debates/rhr/document/48HansD_20051116/volume-628-week-2-wednesday-16-november-2005
2018-02-24 13:51:32.938949,/en/pb/hansard-debates/rhr/document/48HansD_20051117/volume-628-week-2-thursday-17-november-2005
2018-02-24 13:51:32.938949,/en/pb/hansard-debates/rhr/document/48HansD_20051122/volume-628-week-3-tuesday-22-november-2005
2018-02-24 13:51:32.938949,/en/pb/hansard-debates/rhr/document/48HansD_20051123/volume-628-week-3-wednesday-23-november-2005
2018-02-24 13:51:32.938949,/en/pb/hansard-debates/rhr/document/48HansD_20051124/volume-628-week-3-thursday-24-november-2005
2018-02-24 13:51:32.938949,/en/pb/hansard-debates/rhr/document/48HansD_20051206/volume-628-week-4-tuesday-6-december-2005
2018-02-24 13:51:32.938949,/en/pb/hansard-debates/rhr/document/48HansD_20051207/volume-628-week-4-wednesday-7-december-2005
2018-02-24 13:51:32.938949,/en/pb/hansard-debates/rhr/document/48HansD_20051208/volume-628-week-4-thursday-8-december-2005
2018-02-24 13:51:32.938949,/en/pb/hansard-debates/rhr/document/48HansD_20051213/volume-628-week-5-tuesday-13-december-2005
2018-02-24 13:51:32.938949,/en/pb/hansard-debates/rhr/document/48HansD_20051214/volume-628-week-5-tuesday-13-december-2005-continued
2018-02-24 13:51:32.938949,/en/pb/hansard-debates/rhr/document/48HansD_20051215/volume-628-week-5-tuesday-13-december-2005-continued
2018-02-24 13:51:32.938949,/en/pb/hansard-debates/rhr/document/48HansD_20060214/volume-629-week-6-tuesday-14-february-2006
2018-02-24 13:51:32.938949,/en/pb/hansard-debates/rhr/document/48HansD_20060215/volume-629-week-6-wednesday-15-february-2006
2018-02-24 13:51:32.938949,/en/pb/hansard-debates/rhr/document/48HansD_20060216/volume-629-week-6-thursday-16-february-2006
2018-02-24 13:51:32.938949,/en/pb/hansard-debates/rhr/document/48HansD_20060221/volume-629-week-7-tuesday-21-february-2006
2018-02-24 13:51:32.938949,/en/pb/hansard-debates/rhr/document/48HansD_20060222/volume-629-week-7-wednesday-22-february-2006
2018-02-24 13:51:32.938949,/en/pb/hansard-debates/rhr/document/48HansD_20060223/volume-629-week-7-thursday-23-february-2006
2018-02-24 13:51:32.938949,/en/pb/hansard-debates/rhr/document/48HansD_20060228/volume-629-week-8-tuesday-28-february-2006
2018-02-24 13:51:32.938949,/en/pb/hansard-debates/rhr/document/48HansD_20060301/volume-629-week-8-wednesday-1-march-2006
2018-02-24 13:51:32.938949,/en/pb/hansard-debates/rhr/document/48HansD_20060302/volume-629-week-8-thursday-2-march-2006
2018-02-24 13:51:31.864832,/en/pb/hansard-debates/rhr/document/48HansD_20060314/volume-629-week-9-tuesday-14-march-2006
2018-02-24 13:51:31.864832,/en/pb/hansard-debates/rhr/document/48HansD_20060315/volume-629-week-9-wednesday-15-march-2006
2018-02-24 13:51:31.864832,/en/pb/hansard-debates/rhr/document/48HansD_20060316/volume-629-week-9-thursday-16-march-2006
2018-02-24 13:51:31.864832,/en/pb/hansard-debates/rhr/document/48HansD_20060321/volume-630-week-10-tuesday-21-march-2006
2018-02-24 13:51:31.864832,/en/pb/hansard-debates/rhr/document/48HansD_20060322/volume-630-week-10-wednesday-22-march-2006
2018-02-24 13:51:31.864832,/en/pb/hansard-debates/rhr/document/48HansD_20060323/volume-630-week-10-thursday-23-march-2006
2018-02-24 13:51:31.864832,/en/pb/hansard-debates/rhr/document/48HansD_20060328/volume-630-week-11-tuesday-28-march-2006
2018-02-24 13:51:31.864832,/en/pb/hansard-debates/rhr/document/48HansD_20060329/volume-630-week-11-wednesday-29-march-2006
2018-02-24 13:51:31.864832,/en/pb/hansard-debates/rhr/document/48HansD_20060330/volume-630-week-11-thursday-30-march-2006
2018-02-24 13:51:31.864832,/en/pb/hansard-debates/rhr/document/48HansD_20060404/volume-630-week-12-tuesday-4-april-2006
2018-02-24 13:51:31.864832,/en/pb/hansard-debates/rhr/document/48HansD_20060405/volume-630-week-12-wednesday-5-april-2006
2018-02-24 13:51:31.864832,/en/pb/hansard-debates/rhr/document/48HansD_20060406/volume-630-week-12-thursday-6-april-2006
2018-02-24 13:51:31.864832,/en/pb/hansard-debates/rhr/document/48HansD_20060502/volume-630-week-13-tuesday-2-may-2006
2018-02-24 13:51:31.864832,/en/pb/hansard-debates/rhr/document/48HansD_20060503/volume-630-week-13-wednesday-3-may-2006
2018-02-24 13:51:31.864832,/en/pb/hansard-debates/rhr/document/48HansD_20060504/volume-630-week-13-thursday-4-may-2006
2018-02-24 13:51:31.864832,/en/pb/hansard-debates/rhr/document/48HansD_20060509/volume-631-week-14-tuesday-9-may-2006
2018-02-24 13:51:31.864832,/en/pb/hansard-debates/rhr/document/48HansD_20060510/volume-631-week-14-wednesday-10-may-2006
2018-02-24 13:51:31.864832,/en/pb/hansard-debates/rhr/document/48HansD_20060511/volume-631-week-14-thursday-11-may-2006
2018-02-24 13:51:31.864832,/en/pb/hansard-debates/rhr/document/48HansD_20060516/volume-631-week-15-tuesday-16-may-2006
2018-02-24 13:51:31.864832,/en/pb/hansard-debates/rhr/document/48HansD_20060517/volume-631-week-15-wednesday-17-may-2006
2018-02-24 13:51:30.815241,/en/pb/hansard-debates/rhr/document/48HansD_20060518/volume-631-week-15-thursday-18-may-2006
2018-02-24 13:51:30.815241,/en/pb/hansard-debates/rhr/document/48HansD_20060523/volume-631-week-16-tuesday-23-may-2006
2018-02-24 13:51:30.815241,/en/pb/hansard-debates/rhr/document/48HansD_20060524/volume-631-week-16-wednesday-24-may-2006
2018-02-24 13:51:30.815241,/en/pb/hansard-debates/rhr/document/48HansD_20060525/volume-631-week-16-thursday-25-may-2006
2018-02-24 13:51:30.815241,/en/pb/hansard-debates/rhr/document/48HansD_20060613/volume-631-week-17-tuesday-13-june-2006
2018-02-24 13:51:30.815241,/en/pb/hansard-debates/rhr/document/48HansD_20060614/volume-631-week-17-wednesday-14-june-2006
2018-02-24 13:51:30.815241,/en/pb/hansard-debates/rhr/document/48HansD_20060615/volume-631-week-17-thursday-15-june-2006
2018-02-24 13:51:30.815241,/en/pb/hansard-debates/rhr/document/48HansD_20060620/volume-632-week-18-tuesday-20-june-2006
2018-02-24 13:51:30.815241,/en/pb/hansard-debates/rhr/document/48HansD_20060621/volume-632-week-18-wednesday-21-june-2006
2018-02-24 13:51:30.815241,/en/pb/hansard-debates/rhr/document/48HansD_20060622/volume-632-week-18-thursday-22-june-2006
2018-02-24 13:51:30.815241,/en/pb/hansard-debates/rhr/document/48HansD_20060627/volume-632-week-19-tuesday-27-june-2006
2018-02-24 13:51:30.815241,/en/pb/hansard-debates/rhr/document/48HansD_20060628/volume-632-week-19-wednesday-28-june-2006
2018-02-24 13:51:30.815241,/en/pb/hansard-debates/rhr/document/48HansD_20060629/volume-632-week-19-thursday-29-june-2006
2018-02-24 13:51:30.815241,/en/pb/hansard-debates/rhr/document/48HansD_20060718/volume-632-week-20-tuesday-18-july-2006
2018-02-24 13:51:30.815241,/en/pb/hansard-debates/rhr/document/48HansD_20060719/volume-632-week-20-wednesday-19-july-2006
2018-02-24 13:51:30.815241,/en/pb/hansard-debates/rhr/document/48HansD_20060720/volume-632-week-20-thursday-20-july-2006
2018-02-24 13:51:30.815241,/en/pb/hansard-debates/rhr/document/48HansD_20060725/volume-632-week-21-tuesday-25-july-2006
2018-02-24 13:51:30.815241,/en/pb/hansard-debates/rhr/document/48HansD_20060726/volume-632-week-21-wednesday-26-july-2006
2018-02-24 13:51:30.815241,/en/pb/hansard-debates/rhr/document/48HansD_20060727/volume-632-week-21-thursday-27-july-2006
2018-02-24 13:51:30.815241,/en/pb/hansard-debates/rhr/document/48HansD_20060801/volume-633-week-22-tuesday-1-august-2006
2018-02-24 13:51:29.839461,/en/pb/hansard-debates/rhr/document/48HansD_20060802/volume-633-week-22-wednesday-2-august-2006
2018-02-24 13:51:29.839461,/en/pb/hansard-debates/rhr/document/48HansD_20060803/volume-633-week-22-thursday-3-august-2006
2018-02-24 13:51:29.839461,/en/pb/hansard-debates/rhr/document/48HansD_20060822/volume-633-week-23-tuesday-22-august-2006
2018-02-24 13:51:29.839461,/en/pb/hansard-debates/rhr/document/48HansD_20060823/volume-633-week-23-wednesday-23-august-2006
2018-02-24 13:51:29.839461,/en/pb/hansard-debates/rhr/document/48HansD_20060824/volume-633-week-23-thursday-24-august-2006
2018-02-24 13:51:29.839461,/en/pb/hansard-debates/rhr/document/48HansD_20060829/volume-633-week-24-tuesday-29-august-2006
2018-02-24 13:51:29.839461,/en/pb/hansard-debates/rhr/document/48HansD_20060830/volume-633-week-24-wednesday-30-august-2006
2018-02-24 13:51:29.839461,/en/pb/hansard-debates/rhr/document/48HansD_20060831/volume-633-week-24-thursday-31-august-2006
2018-02-24 13:51:29.839461,/en/pb/hansard-debates/rhr/document/48HansD_20060905/volume-633-week-25-tuesday-5-september-2006
2018-02-24 13:51:29.839461,/en/pb/hansard-debates/rhr/document/48HansD_20060906/volume-633-week-25-wednesday-6-september-2006
2018-02-24 13:51:29.839461,/en/pb/hansard-debates/rhr/document/48HansD_20060907/volume-633-week-25-thursday-7-september-2006
2018-02-24 13:51:29.839461,/en/pb/hansard-debates/rhr/document/48HansD_20060912/volume-634-week-26-tuesday-12-september-2006
2018-02-24 13:51:29.839461,/en/pb/hansard-debates/rhr/document/48HansD_20060913/volume-634-week-26-wednesday-13-september-2006
2018-02-24 13:51:29.839461,/en/pb/hansard-debates/rhr/document/48HansD_20060914/volume-634-week-26-thursday-14-september-2006
2018-02-24 13:51:29.839461,/en/pb/hansard-debates/rhr/document/48HansD_20061010/volume-634-week-27-tuesday-10-october-2006
2018-02-24 13:51:29.839461,/en/pb/hansard-debates/rhr/document/48HansD_20061011/volume-634-week-27-wednesday-11-october-2006
2018-02-24 13:51:29.839461,/en/pb/hansard-debates/rhr/document/48HansD_20061012/volume-634-week-27-thursday-12-october-2006
2018-02-24 13:51:29.839461,/en/pb/hansard-debates/rhr/document/48HansD_20061017/volume-634-week-28-tuesday-17-october-2006
2018-02-24 13:51:29.839461,/en/pb/hansard-debates/rhr/document/48HansD_20061018/volume-634-week-28-tuesday-17-october-2006-continued
2018-02-24 13:51:29.839461,/en/pb/hansard-debates/rhr/document/48HansD_20061019/volume-634-week-28-thursday-19-october-2006
2018-02-24 13:51:28.853386,/en/pb/hansard-debates/rhr/document/48HansD_20061024/volume-634-week-29-tuesday-24-october-2006
2018-02-24 13:51:28.853386,/en/pb/hansard-debates/rhr/document/48HansD_20061025/volume-634-week-29-wednesday-25-october-2006
2018-02-24 13:51:28.853386,/en/pb/hansard-debates/rhr/document/48HansD_20061026/volume-634-week-29-thursday-26-october-2006
2018-02-24 13:51:28.853386,/en/pb/hansard-debates/rhr/document/48HansD_20061107/volume-635-week-30-tuesday-7-november-2006
2018-02-24 13:51:28.853386,/en/pb/hansard-debates/rhr/document/48HansD_20081108/volume-635-week-30-wednesday-8-november-2006
2018-02-24 13:51:28.853386,/en/pb/hansard-debates/rhr/document/48HansD_20061109/volume-635-week-30-thursday-9-november-2006
2018-02-24 13:51:28.853386,/en/pb/hansard-debates/rhr/document/48HansD_20061114/volume-635-week-31-tuesday-14-november-2006
2018-02-24 13:51:28.853386,/en/pb/hansard-debates/rhr/document/48HansD_20061115/volume-635-week-31-wednesday-15-november-2006
2018-02-24 13:51:28.853386,/en/pb/hansard-debates/rhr/document/48HansD_20061116/volume-635-week-31-thursday-16-november-2006
2018-02-24 13:51:28.853386,/en/pb/hansard-debates/rhr/document/48HansD_20061121/volume-635-week-32-tuesday-21-november-2006
2018-02-24 13:51:28.853386,/en/pb/hansard-debates/rhr/document/48HansD_20061122/volume-635-week-32-wednesday-22-november-2006
2018-02-24 13:51:28.853386,/en/pb/hansard-debates/rhr/document/48HansD_20061123/volume-635-week-32-thursday-23-november-2006
2018-02-24 13:51:28.853386,/en/pb/hansard-debates/rhr/document/48HansD_20061205/volume-636-week-33-tuesday-5-december-2006
2018-02-24 13:51:28.853386,/en/pb/hansard-debates/rhr/document/48HansD_20061206/volume-636-week-33-wednesday-6-december-2006
2018-02-24 13:51:28.853386,/en/pb/hansard-debates/rhr/document/48HansD_20061207/volume-636-week-33-thursday-7-december-2006
2018-02-24 13:51:28.853386,/en/pb/hansard-debates/rhr/document/48HansD_20061212/volume-636-week-34-tuesday-12-december-2006
2018-02-24 13:51:28.853386,/en/pb/hansard-debates/rhr/document/48HansD_20061213/volume-636-week-34-tuesday-12-december-2006-continued
2018-02-24 13:51:28.853386,/en/pb/hansard-debates/rhr/document/48HansD_20070213/volume-637-week-35-tuesday-13-february-2007
2018-02-24 13:51:28.853386,/en/pb/hansard-debates/rhr/document/48HansD_20070214/volume-637-week-35-wednesday-14-february-2007
2018-02-24 13:51:28.853386,/en/pb/hansard-debates/rhr/document/48HansD_20070215/volume-637-week-35-thursday-15-february-2007
2018-02-24 13:51:27.525922,/en/pb/hansard-debates/rhr/document/48HansD_20070220/volume-637-week-36-tuesday-20-february-2007
2018-02-24 13:51:27.525922,/en/pb/hansard-debates/rhr/document/47HansD_20070221/volume-637-week-36-wednesday-21-february-2007
2018-02-24 13:51:27.525922,/en/pb/hansard-debates/rhr/document/48HansD_20070222/volume-637-week-36-thursday-22-february-2007
2018-02-24 13:51:27.525922,/en/pb/hansard-debates/rhr/document/48HansD_20070227/volume-637-week-37-tuesday-27-february-2007
2018-02-24 13:51:27.525922,/en/pb/hansard-debates/rhr/document/48HansD_20070228/volume-637-week-37-wednesday-28-february-2007
2018-02-24 13:51:27.525922,/en/pb/hansard-debates/rhr/document/48HansD_20070301/volume-637-week-37-thursday-1-march-2007
2018-02-24 13:51:27.525922,/en/pb/hansard-debates/rhr/document/48HansD_20070313/volume-637-week-38-tuesday-13-march-2007
2018-02-24 13:51:27.525922,/en/pb/hansard-debates/rhr/document/48HansD_20070314/volume-637-week-38-wednesday-14-march-2007
2018-02-24 13:51:27.525922,/en/pb/hansard-debates/rhr/document/48HansD_20070315/volume-637-week-38-thursday-15-march-2007
2018-02-24 13:51:27.525922,/en/pb/hansard-debates/rhr/document/48HansD_20070320/volume-638-week-39-tuesday-20-march-2007
2018-02-24 13:51:27.525922,/en/pb/hansard-debates/rhr/document/48HansD_20070321/volume-638-week-39-wednesday-21-march-2007
2018-02-24 13:51:27.525922,/en/pb/hansard-debates/rhr/document/48HansD_20070322/volume-638-week-39-thursday-22-march-2007
2018-02-24 13:51:27.525922,/en/pb/hansard-debates/rhr/document/48HansD_20070327/volume-638-week-40-tuesday-27-march-2007
2018-02-24 13:51:27.525922,/en/pb/hansard-debates/rhr/document/48HansD_20070328/volume-638-week-40-wednesday-28-march-2007
2018-02-24 13:51:27.525922,/en/pb/hansard-debates/rhr/document/48HansD_20070329/volume-638-week-40-thursday-29-march-2007
2018-02-24 13:51:27.525922,/en/pb/hansard-debates/rhr/document/48HansD_20070403/volume-638-week-41-tuesday-3-april-2007
2018-02-24 13:51:27.525922,/en/pb/hansard-debates/rhr/document/48HansD_20070404/volume-638-week-41-wednesday-4-april-2007
2018-02-24 13:51:27.525922,/en/pb/hansard-debates/rhr/document/48HansD_20070405/volume-638-week-41-thursday-5-april-2007
2018-02-24 13:51:27.525922,/en/pb/hansard-debates/rhr/document/48HansD_20070501/volume-638-week-42-tuesday-1-may-2007
2018-02-24 13:51:27.525922,/en/pb/hansard-debates/rhr/document/48HansD_20070502/volume-638-week-42-wednesday-2-may-2007
2018-02-24 13:51:26.398077,/en/pb/hansard-debates/rhr/document/48HansD_20070503/volume-638-week-42-thursday-3-may-2007
2018-02-24 13:51:26.398077,/en/pb/hansard-debates/rhr/document/48HansD_20070508/volume-639-week-43-tuesday-8-may-2007
2018-02-24 13:51:26.398077,/en/pb/hansard-debates/rhr/document/48HansD_20070509/volume-639-week-43-wednesday-9-may-2007
2018-02-24 13:51:26.398077,/en/pb/hansard-debates/rhr/document/48HansD_20070510/volume-639-week-43-thursday-10-may-2007
2018-02-24 13:51:26.398077,/en/pb/hansard-debates/rhr/document/48HansD_20070515/volume-639-week-44-tuesday-15-may-2007
2018-02-24 13:51:26.398077,/en/pb/hansard-debates/rhr/document/48HansD_20070516/volume-639-week-44-wednesday-16-may-2007
2018-02-24 13:51:26.398077,/en/pb/hansard-debates/rhr/document/48HansD_20070517/volume-639-week-44-thursday-17-may-2007
2018-02-24 13:51:26.398077,/en/pb/hansard-debates/rhr/document/48HansD_20070518/volume-639-week-44-thursday-17-may-2007-continued-on
2018-02-24 13:51:26.398077,/en/pb/hansard-debates/rhr/document/48HansD_20070522/volume-639-week-45-tuesday-22-may-2007
2018-02-24 13:51:26.398077,/en/pb/hansard-debates/rhr/document/48HansD_20070523/volume-639-week-45-wednesday-23-may-2007
2018-02-24 13:51:26.398077,/en/pb/hansard-debates/rhr/document/48HansD_20070524/volume-639-week-45-thursday-24-may-2007
2018-02-24 13:51:26.398077,/en/pb/hansard-debates/rhr/document/48HansD_20070612/volume-639-week-46-tuesday-12-june-2007
2018-02-24 13:51:26.398077,/en/pb/hansard-debates/rhr/document/48HansD_20070613/volume-639-week-46-wednesday-13-june-2007
2018-02-24 13:51:26.398077,/en/pb/hansard-debates/rhr/document/48HansD_20070614/volume-639-week-46-thursday-14-june-2007
2018-02-24 13:51:26.398077,/en/pb/hansard-debates/rhr/document/48HansD_20070619/volume-640-week-47-tuesday-19-june-2007
2018-02-24 13:51:26.398077,/en/pb/hansard-debates/rhr/document/48HansD_20070620/volume-640-week-47-wednesday-20-june-2007
2018-02-24 13:51:26.398077,/en/pb/hansard-debates/rhr/document/48HansD_20070621/volume-640-week-47-thursday-21-june-2007
2018-02-24 13:51:26.398077,/en/pb/hansard-debates/rhr/document/48HansD_20070626/volume-640-week-48-tuesday-26-june-2007
2018-02-24 13:51:26.398077,/en/pb/hansard-debates/rhr/document/48HansD_20070627/volume-640-week-48-wednesday-27-june-2007
2018-02-24 13:51:26.398077,/en/pb/hansard-debates/rhr/document/48HansD_20070628/volume-640-week-48-thursday-28-june-2007
2018-02-24 13:51:25.398292,/en/pb/hansard-debates/rhr/document/48HansD_20070717/volume-640-week-49-tuesday-17-july-2007
2018-02-24 13:51:25.398292,/en/pb/hansard-debates/rhr/document/48HansD_20070718/volume-640-week-49-wednesday-18-july-2007
2018-02-24 13:51:25.398292,/en/pb/hansard-debates/rhr/document/48HansD_20070719/volume-640-week-49-thursday-19-july-2007
2018-02-24 13:51:25.398292,/en/pb/hansard-debates/rhr/document/48HansD_20070724/volume-640-week-50-tuesday-24-july-2007
2018-02-24 13:51:25.398292,/en/pb/hansard-debates/rhr/document/48HansD_20070725/volume-640-week-50-wednesday-25-july-2007
2018-02-24 13:51:25.398292,/en/pb/hansard-debates/rhr/document/48HansD_20070726/volume-640-week-50-thursday-26-july-2007
2018-02-24 13:51:25.398292,/en/pb/hansard-debates/rhr/document/48HansD_20070807/volume-641-week-51-tuesday-7-august-2007
2018-02-24 13:51:25.398292,/en/pb/hansard-debates/rhr/document/48HansD_20070808/volume-641-week-51-wednesday-8-august-2007
2018-02-24 13:51:25.398292,/en/pb/hansard-debates/rhr/document/48HansD_20070809/volume-641-week-51-thursday-9-august-2007
2018-02-24 13:51:25.398292,/en/pb/hansard-debates/rhr/document/48HansD_20070814/volume-641-week-52-tuesday-14-august-2007
2018-02-24 13:51:25.398292,/en/pb/hansard-debates/rhr/document/48HansD_20070815/volume-641-week-52-wednesday-15-august-2007
2018-02-24 13:51:25.398292,/en/pb/hansard-debates/rhr/document/48HansD_20070816/volume-641-week-52-thursday-16-august-2007
2018-02-24 13:51:25.398292,/en/pb/hansard-debates/rhr/document/48HansD_20070821/volume-641-week-53-tuesday-21-august-2007
2018-02-24 13:51:25.398292,/en/pb/hansard-debates/rhr/document/48HansD_20070822/volume-641-week-53-wednesday-22-august-2007
2018-02-24 13:51:25.398292,/en/pb/hansard-debates/rhr/document/48HansD_20070823/volume-641-week-53-thursday-23-august-2007
2018-02-24 13:51:25.398292,/en/pb/hansard-debates/rhr/document/48HansD_20070904/volume-641-week-54-tuesday-4-september-2007
2018-02-24 13:51:25.398292,/en/pb/hansard-debates/rhr/document/48HansD_20070905/volume-641-week-54-wednesday-5-september-2007
2018-02-24 13:51:25.398292,/en/pb/hansard-debates/rhr/document/48HansD_20070906/volume-641-week-54-thursday-6-september-2007
2018-02-24 13:51:25.398292,/en/pb/hansard-debates/rhr/document/48HansD_20070911/volume-642-week-55-tuesday-11-september-2007
2018-02-24 13:51:25.398292,/en/pb/hansard-debates/rhr/document/48HansD_20070912/volume-642-week-55-wednesday-12-september-2007
2018-02-24 13:51:24.449838,/en/pb/hansard-debates/rhr/document/48HansD_20070913/volume-642-week-55-thursday-13-september-2007
2018-02-24 13:51:24.449838,/en/pb/hansard-debates/rhr/document/48HansD_20070918/volume-642-week-56-tuesday-18-september-2007
2018-02-24 13:51:24.449838,/en/pb/hansard-debates/rhr/document/48HansD_20070919/volume-642-week-56-wednesday-19-september-2007
2018-02-24 13:51:24.449838,/en/pb/hansard-debates/rhr/document/48HansD_20070920/volume-642-week-56-thursday-20-september-2007
2018-02-24 13:51:24.449838,/en/pb/hansard-debates/rhr/document/48HansD_20071009/volume-642-week-57-tuesday-9-october-2007
2018-02-24 13:51:24.449838,/en/pb/hansard-debates/rhr/document/48HansD_20071010/volume-642-week-57-wednesday-10-october-2007
2018-02-24 13:51:24.449838,/en/pb/hansard-debates/rhr/document/48HansD_20071011/volume-642-week-57-thursday-11-october-2007
2018-02-24 13:51:24.449838,/en/pb/hansard-debates/rhr/document/48HansD_20071016/volume-642-week-58-tuesday-16-october-2007
2018-02-24 13:51:24.449838,/en/pb/hansard-debates/rhr/document/48HansD_20071017/volume-642-week-58-wednesday-17-october-2007
2018-02-24 13:51:24.449838,/en/pb/hansard-debates/rhr/document/48HansD_20071018/volume-642-week-58-thursday-18-october-2007
2018-02-24 13:51:24.449838,/en/pb/hansard-debates/rhr/document/48HansD_20071023/volume-643-week-59-tuesday-23-october-2007
2018-02-24 13:51:24.449838,/en/pb/hansard-debates/rhr/document/48HansD_20071024/volume-643-week-59-wednesday-24-october-2007
2018-02-24 13:51:24.449838,/en/pb/hansard-debates/rhr/document/48HansD_20071025/volume-643-week-59-thursday-25-october-2007
2018-02-24 13:51:24.449838,/en/pb/hansard-debates/rhr/document/48HansD_20071106/volume-643-week-60-tuesday-6-november-2007
2018-02-24 13:51:24.449838,/en/pb/hansard-debates/rhr/document/48HansD_20071107/volume-643-week-60-wednesday-7-november-2007
2018-02-24 13:51:24.449838,/en/pb/hansard-debates/rhr/document/48HansD_20071108/volume-643-week-60-thursday-8-november-2007
2018-02-24 13:51:24.449838,/en/pb/hansard-debates/rhr/document/48HansD_20071113/volume-643-week-61-tuesday-13-november-2007
