url,volume,date,utterance,speaker,reo,ambiguous,other,percent,text
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",579,"TUESDAY, 27 JULY 1999",20,Mr SPEAKER,23,8,1,95.83,"Engari ko te whakataukī mō mātou, mō tātou tēnei: ``Ko au te taupā e wehe ai ko te whakatinana o te moemoeā.'' Nā reira e te tumuaki ka nui te mihi."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",580,"TUESDAY, 5 OCTOBER 1999",10,TARIANA TURIA,34,12,14,70.83,"Currently, about 5.6 percent of the total land mass in this country is Maori land. Tautoko nui ana tēnei kaupapa i ngā tōpita e whā o te motu nei. I karangahia ai ngā hui-āwhanau, ngā hui-ā-hapu, ngā hui-ā-iwi kia kōrero te take nei, kia whakatūhia tētehi ara kia taea e Māori mā te hīkoi i runga i te ara tika."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",580,"TUESDAY, 5 OCTOBER 1999",8,TUKOROIRANGI MORGAN,67,24,0,100.0,"Kia ora e te tuakana, tēnā koe. Tātou e noho nei i roto i te ana o ngā raiona, tātou, kei ngā rangatira o Ngāti Tūrangitukua, ko Taupō te moana, ko Tongariro te maunga, ko te Heuheu te tangata, nau mai, haere mai, nau mai. Haere mai ki tēnei o ngā Whare ki te whakamana i tā koutou hiahia, te taha ki ngā nawe, ngā auwē a te iwi, ā, ngā hāora tata nei kei mua i a tātou, ka mana, ka whakaturehia hei ōhākī, hei taonga mō te motu nei."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",580,"TUESDAY, 5 OCTOBER 1999",21,Douglas Graham to try to resolve the wrongs of the past. I say to him,6,4,0,100.0,"``Kia ora, ka nui rā te mihi atu a koe."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",580,"TUESDAY, 5 OCTOBER 1999",20,Mr DOVER SAMUELS,88,27,0,100.0,"E tū atu ki te mihi tautoko atu tēnei koha ki a koe, te Minita, e Takarahi. Kei te mihi atu ki a koe. Mihi aroha atu ki a koe mō tēnei wehenga āu i o tēnei Whare. Ngā mihi aroha o te iwi Māori, ngā mema Māori o te Whare Pāremata. Kei te tū ki te tautoko atu i te Minita, tō tātou Minita nāna nei tēnei taonga i whakatakoto i mua i a koe. Nō reira, haere atu, haere atu i runga i te rangimārie, haere atu i runga i te aroha o te iwi Māori puta noa i Aotearoa. Nō reira, tēnā koe, haere, haere, haere. Kia ora mai anō tātou katoa."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",581,"TUESDAY, 8 FEBRUARY 2000",3,Mr SPEAKER,86,33,29,74.78,"Thank you, Mr Speaker. Waiata WILLIE JACKSON (The Alliance): I second the motion that a respectful address be presented to His Excellency the Governor-General, in reply to His Excellency's speech. A, tihei mauri ora! E tika tuatahi ki te mihi ki tō tātou Matua i te rangi nāna nei ngā mea katoa. Ka mihi ki te Whare me Papa-tū-ā-Nuku, tēnā kōrua. Ki ngā mate haere. Ki te wairua o taku pāpā noho mai rā ki roto i te ringa o te Atua. Ki te Kaikōrero, tēnā koe. Ki te Pirimia, ahakoa kua ngaro ia, tēnā koe. ā, ki aku rangatira, Jim, Sandra, tēnā korua. Ki ngā whanaunga, ngā hoa i haramai nei ki te tautoko, tēnā koutou. Ki a koe Mita, kua ngaro hoki ia engari, ngā mihi, ngā manaaki ki a koe, Mita. Ki a koutou katoa ngā mema, tēnā koutou, tēnā koutou, tēnā anō tātou katoa."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",581,"THURSDAY, 10 FEBRUARY 2000",13,GEORGINA TE HEUHEU,9,7,9,50.0,"I only hope that I can meet the expectations of my people. Aroha ki a koutou, tēnā koutou, kia ora huihui mai rā tātou katoa."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",581,"TUESDAY, 15 FEBRUARY 2000",19,RICHARD WORTH,8,5,4,66.67,"The wind blows. Ka piko a te iwi. Ka mutu riri o te 'au, ka tū anō."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",581,"WEDNESDAY, 23 FEBRUARY 2000",5,Hon. PAREKURA HOROMIA,25,10,0,100.0,"E mōhio ana tātou te āhua o te mātauranga Māori kei a tātou anake te mita me te kiko. Ki te noho tata a te whānau whānui, ka pai kē te haere o te mātauranga."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",582,"TUESDAY, 28 MARCH 2000",3,Mita Ririnui,42,16,2,95.45,"Hoi anō Mr Speaker māku e tū ki te whakamārama i ngā kōrero o te tangata nei i tuku atu nei ki a koe, me te tangata keo tō taha. Ko tā kōrero te mema mō Hauraki ko wai koe tēnei wahine ki te tū ki te whakatakahia nei i a mātau ngā mema Māori i roto i te Kāwanatanga."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",583,"THURSDAY, 4 MAY 2000",7,Dianne Yates,20,3,0,100.0,"Hoi anō rā ahu atu i konā, ā, kua oti rā ngā kōrero. Nō reira kai te Kaikōrero, tēnā koe, otirā tēnā tātou."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",584,"WEDNESDAY, 21 JUNE 2000",1,,132,66,36,78.57,"Mr Speaker took the chair at 2 p.m. Prayers. PERSONAL EXPLANATION---ALLEGATIONS Hon. DOVER SAMUELS (Minister of Māori Affairs): I seek leave to make a personal explanation under Standing Order 343 concerning allegations that have been made against me personally. E ngā iwi, e ngā reo, e ngā kārangaranga maha--ko Whakarāra te maunga, ko Ngāti Kurī te hapū, ko Mātaatua te waka, ko Ngāpuhi te iwi--tihē mauri ora! I te pō nā ka hoki mai hau ki te Whare Pāremata muri mai te hui mate o te whaea o Ngāti Hine. I taku taenga mai, ka hōmaingia te Pirimia tētahi pānui ki a au me ngā rārangi hakapae a te rangatira o ACT, a Richard Prebble me wāna whakapae, aku mahi kikino i ngā wā ki muri. E ngā iwi, e ngā reo, ko tēnei taku whakautu ki a ia nā te mea, ana tumanako ki te whakaiti i ahau me taku whānau, me taku hapū, me Ngāpuhi nui tonu. E ngā iwi, e ngā reo, e ngā kārangaranga maha whakarongo mai, whakarongo mai! Tēnei rōpū, tēnei tangata, he tangata whakaiti i a ngāi Tāua te iwi Māori, puta noa. I tēnei wā kua maringa mai wana ruaki ki runga i ahau me taku whānau, me taku iwi, me taku hapū. Taku kōrero ki a ia, a te wā kei te haere mai me huri anō a ia ki te kai i wana ruaki."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",584,"WEDNESDAY, 21 JUNE 2000",3,MITA RIRINUI,39,7,0,100.0,"ā, nō reira kei te kaihautū e tū tēnei ki te whakaatu ki te Whare nei, kei te puta atu nei mātou ngā mema Māori ki waho, ki te tautoko ake tō rātou rangatira nāna kua kōrerohia nei ōna āhuatanga, ā, mā tō kaiwhakamārama hei kōrero."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",585,"WEDNESDAY, 26 JULY 2000",9,MARK PECK,12,2,0,100.0,Koia rā te kaupapa o tēnei kōrero. Koia rā te kaupapa o tēnei kōrero.
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",585,"WEDNESDAY, 26 JULY 2000",10,MARK PECK,12,7,0,100.0,Hoi anō rā kia tau te rangimārie ki a tātou. Hoi anō rā e tika ana kia kōrero pēnā.
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",585,"THURSDAY, 27 JULY 2000",2,Hon. PAREKURA HOROMIA,33,12,0,100.0,"Ko te huarahi matua e whakatairanga ai te Kāwanatanga i te reo Māori, ko te tautoko i ngā whakahaere e whakaako ana i te tangata ki te reo. Ko te kōhanga reo tēnā, ko te kura kaupapa Māori tēnā, ko ngā wānanga anō hoki tēnā."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",585,"THURSDAY, 27 JULY 2000",3,Mahara Okeroa,7,2,0,100.0,He aha kē ngā mahi o Te Māngai Pāho?
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",585,"THURSDAY, 27 JULY 2000",4,Hon. PAREKURA HOROMIA,36,7,0,100.0,"Kei Te Māngai Pāho tētahi atu wāhanga o ngā mahi a te Kāwanatanga hei whakatairanga i te reo. Ko tāna mahi he tohatoha pūtea hei hāngaia mai, hei whakaari reo Māori, hei whakapāho i te pouaka whakaata, i te reo irirangai anō hoki."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",585,"THURSDAY, 3 AUGUST 2000",7,Mark Peck,5,1,2,71.43,"I conclude my delivery--- Te Aotearoa Tuatahi, tēnā koutou!"
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",587,"WEDNESDAY, 6 SEPTEMBER 2000",6,JOHN TAMIHERE,41,14,2,95.35,"Tēnā rā koe te Kaihautū, te kaiwhakaruruhau i a mātou, tēnā koe. ā, nō reira koutou kia ora huihui mai rā tātou katoa. Kei te mihi nunui ki a koutou te Waiāriki whānui. ā, kaua e wareware ki a mātou mō te mahi whakapae te tangata Prebble, mō te Rōpū Act, kaua e wareware ki a mātou."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",587,"WEDNESDAY, 6 SEPTEMBER 2000",15,Mr DEPUTY SPEAKER,162,42,82,66.39,"Order. Can I just say that unfortunately there is a bit of feedback coming through on the sound system. Hon. Richard Prebble: I raise a point of order, Mr Speaker. The House should accept the translation by the member. Mr DEPUTY SPEAKER: Of course it will accept the member's translation. We thought the problem with the sound system in the House had been fixed, but we have not fixed it. Because of the interference that is coming through the system, could the member give a translation himself? MITA RIRINUI: Hoi anō mā te wā. Hoi anō koutou rā ngā mema o te kaunihera, ngā mema hōnore, ā, me ngā rangatira katoa o ngā waka o te rohe o te Waiāriki, tēnā koutou, tēna koutou, tēnā koutou. Tēnei rā tā koutou mema kua tū whakaiti nei ki mua ki a koutou i roto i te Whare nei hei whakamihi atu ki a koutou, ahakoa rā e hē ana te tikanga rā mā te pōtiki hei mihi ki a koutou. Nō reira, hoi anō rā, kua kite ā-kanohi rā koutou i ngā āhuatanga, i ngā tū momo wero o te Whare nei i tēnei wā. Hoi anō tāku ki a koutou, kei te noho mai rā tō koutou mema i runga i te ngākau māhaki, i runga i te ngākau mārie, kia kore rā i ngā wero o te ao tangata e puta mai rā i roto i tōku ngākau, nō reira tēnā koutou. Kei aku pāpā, kei aku whaea, nā koutou tonu te pire i whakaahua. Mā te wā tonu ka puāwai āna hua, āna ritenga katoa. Nō reira, Te Arawa, Tākitimu, Mātaatua, Horouta, ngā iwi katoa kua tae mai, tēnā koutou, tēnā koutou, tēnā koutou katoa."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",587,"THURSDAY, 14 SEPTEMBER 2000",6,Hon. TARIANA TURIA,23,8,0,100.0,"Tēnā koutou ngā uri o Pouākani. Tēnā koutou e kaha nei ki te whai i te tika kia ea ai, kia tūtuki ā koutou pono mō ō koutou whenua, tēnā koutou."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",590,"TUESDAY, 27 FEBRUARY 2001",12,,70,24,1,98.59,"Kua mihi ahau ki te Minita i tū mai nei nā te mea, kua whakawhānuitia atu e ia tana kōrero e pā ana ki ngā ahuatanga o te Pire. Nā, he mihi poto tēnei na te mea, kua haere te waewae o te kaumātua rā engari, ko taku hiahia kia tū tautoko ahau i ngā āhuatanga katoa o tēnei pire. Nō reira, ka mihi atu hoki ahau ki tērā pito nā te mea i a mātou nei e noho tahi ana, ka whakaae te katoa o te komiti ki ngā āhuatanga rangatira o tēnei pire."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",592,"WEDNESDAY, 13 JUNE 2001",21,Hon. DOUG KIDD,49,15,25,66.22,"Perhaps I could go a bit further than that. The people of the Marutūāhu Confederation, which is the eponymous ancestor of the tribes I mentioned, come from the Tainui canoe. Nō reira, kei te mihi nunui te uri o te waka Te Arawa mō Ngāti Hei, mō Ngāti Huarere. Kei te mihi nunui ki te waka Mātaatua kei Ngāti Pūkenga me Whakatōhea. Nō reira mōhio ki a koutou. ā, kei te mihi nunui ki te whānui i roto o te uri o Porouāriki o Ngāti Porou whānui ki Hauraki."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",593,"WEDNESDAY, 25 JULY 2001",4,Hon. PAREKURA HOROMIA,25,16,0,100.0,"Mā tātou e matatau ana i roto i tō tātou reo rangatira, mā rātou te Māori kāore e matatau ana i roto i te reo, ā, mā te hunga Pākehā e whakaaro ana, e kaingākau ana i ngā take o Aotearoa."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",593,"WEDNESDAY, 25 JULY 2001",19,The CHAIRPERSON,39,11,35,52.7,"I say to the honourable member that that may well be the protocol on the marae, or of iwi or hapū, but in this Chamber we have certain Standing Orders and Speakers' rulings that are obeyed by all members. Hon. PAREKURA HOROMIA: Tēnā koe. Mihi ake anō i a koe e te Tiamana, ahakoa tērā anō te matemate o te āhua o te tikanga, kōrerotia ake anō tātou mō te tiriti, kei te tū ake anō i tērā. E mihi ake anō i a koe."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",595,"WEDNESDAY, 12 SEPTEMBER 2001",5,Hon. DOVER SAMUELS,92,38,34,73.02,"Hūtia te rito o te harakeke, māku e kī atu ki a koe, he aha te mea nui? Māu e kī mai ki mai ki a au, he tangata, he tangata, he tangata. Rip the heart out of the cabbage tree and the flax. I ask: ``What is the greatest thing on this earth?'', and the reply will be that it is people, people, people. Kei te tū atu, kei te mihi aroha. Kei te tono atu te aroha o te iwi Māori me ngā iwi katoa o Aotearoa ki ngā iwi o Amerika. Koia tēnei te tū ki te mihi atu ki ngā whānau, ki ngā hapū, ki ngā whāmere kua tau nei te kapua taumaha ki runga i a rātou: te kapua pōuri, te aituā e pā nei ki te iwi o Amerika. Kei te maumahara i te wā tū ai i te taha o ngā hōia i roto i te pakanga tuarua i Hawaiiki nui i roto o Pearl Harbour."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",595,"WEDNESDAY, 3 OCTOBER 2001",12,Rt Hon. WINSTON PETERS,112,32,76,59.57,"A party vote was called for on the question, That the motion as amended be agreed to. Ayes 112 Labour 49; New Zealand National 38;Alliance 10; ACT New Zealand 9; New Zealand First 5;United New Zealand 1. Noes 7 Green Party 7. Majority for: 105 Motion agreed to. BAY OF PLENTY REGIONAL COUNCIL (MAORI CONSTITUENCY EMPOWERING) BILL Third Reading MITA RIRINUI (NZ Labour---Waiāriki): I move, That the Bay of Plenty Regional Council (Maori Constituency Empowering) Bill be now read a third time. Otirā, nā runga i tērā kōrero kai te Kauhautū, ka huri atu au ki te reo rangatira o te motu, kia mihi whānui nei ki ngā mātāwaka mai i te rohe o te Moana-a-Toi kua tae mai ki te Ana o ngā Raeona mai. Nō reira, kei ngā pāpā, kei ngā kuia, kei ngā koroua, kei ngā kuikuia katoa, koutou rā i haramai rā i te nuku o te whenua, tēnā koutou, tēnā koutou, tēnā koutou. Tēnei rā tā koutou māngai kōrero kei Te Ana o ngā Raeona e tū whakaiti nei ki mua i tā koutou aroaro i tēnei hāora, he māngai kōrero mō koutou i ngā āhuatanga rā i kawea mai e koutou mai rā i te nuku o te whenua, mai i te ahu kāinga. Nō reira, tēnā koutou, tēnā koutou, tēnā koutou."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",595,"WEDNESDAY, 3 OCTOBER 2001",30,The ASSISTANT SPEAKER,24,6,0,100.0,"Tēnā koutou kaikawe mai tēnei kaupapa, kia tū rangatira ai ngā iwi o koutou nei pito i runga i te mahakitanga. Nō reira tēnā koutou, kia ora mai tātou katoa."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",597,"TUESDAY, 11 DECEMBER 2001",4,Hon. PAREKURA HOROMIA,28,16,0,100.0,Kua piki te tokomaha o ngā rangatahi e mōhio ana ki te reo. I te nui haere o ngā matua e kōrero Māori ana ki a rātou tamariki me ngā mahi a te kōhanga reo me te kura kaupapa i roto i ngā tau.
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",597,"TUESDAY, 11 DECEMBER 2001",5,Mita Ririnui,12,6,0,100.0,"ā, ki te Minita, ka pēhea te tautoko a ngā matua Māori i roto i te reo Māori?"
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",597,"TUESDAY, 11 DECEMBER 2001",6,Hon. PAREKURA HOROMIA,24,14,0,100.0,"Ko ngā matua Māori e mōhio ana ki te reo, ka kōrero Māori ki a rātou tamariki ki tōna taumata, ka taea. Ka nui haere te kaha o te kōrerotanga ki runga i te matatau o ngā matua."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",597,"TUESDAY, 11 DECEMBER 2001",9,Hon. PAREKURA HOROMIA,37,16,1,97.37,Kua whakaatu mai ngā hua o tōna hau nei e neke atu i te 70 ōrau ngā Māori e whakarongo ana ki ngā reo irirangi Māori. He rite tonu te whakarongo a te nuinga o ēnei e maha ana rātou ki te nui o te reo oranga nui anei i ngā reo irirangi Māori.
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",597,"TUESDAY, 11 DECEMBER 2001",10,Owen Jennings,26,9,0,100.0,"He aha tōna āwangawanga nā te nuinga o te iwi Māori kāre i tino matatau ki te kōrero me te tuhituhi i roto i te reo Ingarihi, mēnā kāre e tika ana, nā te aha?"
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",597,"TUESDAY, 11 DECEMBER 2001",11,Hon. PAREKURA HOROMIA,22,7,0,100.0,E tū ake anō ki te mihi ake anō ki te tangata e mau kaha ake anō ki te matatau ake anō i te reo o te tangata whenua.
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",598,"WEDNESDAY, 13 FEBRUARY 2002",11,Hon. Parekura Horomia,102,31,27,79.07,"Arrogance will be this Government's undoing. Its members believe their own rhetoric, but New Zealanders do not. Election year 2002---bring it on! Hon. DOVER SAMUELS (NZ Labour---Te Tai Tokerau): Kia ora mai anō tātou katoa. Hoi anō tēnei e tū atu ana ki te mihi ki a koutou katoa mō tēnei kaupapa tino ātaahua whakatakotongia ai e te Pirimia i nānahi nei mō tana matakite te tumanako a te Kāwanatanga mō te iwi puta noa. Koia tēnei te tumanako me te matakite a te Kāwanatanga, kei whakapakari ake te iwi whānui kia tū matarae tātou katoa i raro i ngā kaupapa whakatakotongia ai e te Kawanatanga mō te iwi whānui me te iwi Māori hoki. Ko te whakamāramatanga a te Pirimia e pēnei ana - te rere kē o te kaupapa o tēnei Kāwanatanga i roto āna nei tirohanga me ngā kaupapa e whai ana te āpihana me Te Rōpū Nāhinara ki te motu whānui me te iwi whānui hoki."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",602,"THURSDAY, 29 AUGUST 2002",9,JUDY TURNER,41,8,0,100.0,"Taku mihi tuatahi ki te Runga Rawa nāna i hanga ngā mea katoa. Taku mihi tuarua ki te Whare e tū nei. Te hunga mate kua haere ki muri i te ārai nā rātou i tīmata tēnei huarahi mō tātou, nō reira tēnā koutou, tēnā koutou, tēnā tātou katoa."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",602,"THURSDAY, 29 AUGUST 2002",13,JUDY TURNER,18,7,14,56.25,"What is the most important thing in this world? It is people, people, people. Nō reira, e hoa mā, tātou i huihui mai nei i roto i tēnei o tātou Whare, tēnā koutou, tēnā koutou, kia ora tātou katoa."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",602,"THURSDAY, 5 SEPTEMBER 2002",6,BARBARA STEWART,14,4,0,100.0,"Waiata. Nā reira huri noa ki tēnei Whare, tēnā koutou, tēnā koutou, ā, kia ora mai anō tātou."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",603,"TUESDAY, 8 OCTOBER 2002",55,Mr SPEAKER,99,47,78,55.93,"We of New Zealand First support the mandate that has been set down by the people of Te Uri o Hau. We give our respects and congratulations to the old people, to the descendants of Te Uri o Hau. We give our respects to the children and the grandchildren, the mokopuna, and we hope that as these things go on and negotiations take place, they will be successful and positive, to enable them to get on, move ahead, and achieve the goals they want to achieve. Nō reira, tēnā koutou, tēnā koutou, kia ora. MAHARA OKEROA (NZ Labour--Te Tai Tonga): Ka tū mai ahau i te tuatahi ki te mihi mai i te koroheke me tana wahine i haere mai nei mai i Te Uri o hau i mua o te wahanga kai. Tērā o koutou rā i haere mai nei ki te tautoko i tēnei e pā ana ki tēnei kerēme whenua rā, te kerēmi o Te Uri o hau. Ka mihi mai ki taua tangata Pira kei roto i te Whare Pāremata nei me tana mana me te mana o Te Tai Tokerau katoa koroheke me tana wahine. Tuarua, ko tōku nei mihi ki te Minita, arā, a Margaret Wilson, i a ia e whakakahangia te kaupapa kia puta pea te hua mō rātou rā e noho mai rā i taua pito."
"('https://drive.google.com/drive/folders/0B1Iwfzv-Mt3CRGZkMWNfeXoybmc',)",603,"TUESDAY, 8 OCTOBER 2002",63,Hon. DOVER SAMUELS,125,41,57,68.68,"Hūtia te rito o te harakeke, kei hea te kōmako e kō. Whakatairangatia. Rere ki uta, rere ki tai. Ka kī mai koe ki ahau, he aha te mea nui o tēnei ao. Māku kī atu ki a koe, he tangata, he tangata, he tangata e. Take the heart out of the cabbage tree, or the harakeke, where will the bellbird go? Observe the sea and the sky; will it flow with the tides, will it flow to the land? If you were to ask me, ``What is the greatest thing on this Earth?'', let me reply: ``It is people! It is people! It is people!''. Te mea tuatahi māku, kei te mihi atu ki ngā whanaunga o Te Uri o Hau. E ngā whanaunga, ngā maramara tuku iho o Hakiputatomuri, me Haumoewarangi, ā, me ngā maramara hapū o Ngāti Tahuhu, Ngāti Tahinga, Ngāti Rangi, Ngāti Mauku, Ngāti Kauae, Ngāti Kaiwhare, Ngāti Kura, ngā marae o te wā kāinga, Otamatea, Waikaretu, Oruawharo, Araparoa, kei te mihi atu ki a koutou katoa. Kei te mihi atu ki a koutou i roto o te reo karangatia ai tātou i tēnei pō. Kua huihui tātou mō tēnei kaupapa hōhonu mai rā anō tīmata mai i ō tātou mātua tūpuna tae iho ki ēnei rangi, nō reira kei te mihi atu ki a koutou katoa."
/en/pb/hansard-debates/rhr/document/47HansD_20030211/volume-606-week-14-tuesday-11-february-2003,k14,11-Feb-2003,284,Hon PAREKURA HOROMIA (Minister of Māori Affairs),20,10,0,100.0,"Mihi kau ana ki a koe, ki a rātou mā o te motu e rongo ake anō ki te kōrero. Mihi atu anō ki a koe, tēnā koe, tēnā koutou."
/en/pb/hansard-debates/rhr/document/47HansD_20030212/volume-606-week-14-wednesday-12-february-2003,k14,12-Feb-2003,323,Hon JOHN TAMIHERE (Minister of Youth Affairs),33,19,22,60.0,"I want to pause and pay a special mihi to one of the security officers who died tragically in an accident just before Parliament resumed. E tū te ārai kua whetūrangitia. Tēnei te mihi atu e te rangatira Sam. Moe mai, moe mai a moengaroa. He aroha ki a koutou mō te whānau pani. Kai te mihi, kai te mihi, kai te mihi nunui ki a koutou. Kia kaha, kia toa, kia manawa nui."
/en/pb/hansard-debates/rhr/document/47HansD_20030212/volume-606-week-14-wednesday-12-february-2003,k14,12-Feb-2003,469,Hon DOVER SAMUELS (Associate Minister of Tourism),76,22,1,98.7,"Te mea tuatahi māku, kei te mihi atu ki a koe e te Kaiwhakahaere Tuarua o te Whare Pāremata mō tēnei tau hōu, kei te mihi atu ki a koe. Kei te mihi hoki ki ngā mema katoa o tēnei Whare Pāremata, ā, me tēnei Whare tupuna o tātou. I tēnei rā kei te mihi whānui atu ki a koutou katoa, tēna koutou, ā, tēna koutou katoa. Kei te tū tonu tēnei ki te tautoko I ngā kaupapa i pānuitia ai e te Peremia i nanahi nei, ngā kaupapa whakahaere mō te ao whānui, mō to motu o Aotearoa."
/en/pb/hansard-debates/rhr/document/47HansD_20030212/volume-606-week-14-wednesday-12-february-2003,k14,12-Feb-2003,485,PITA PARAONE (NZ First),11,2,0,100.0,"Tēnā koe e te Kaiwhakawā, koutou hoki ngā mema o te Whare nei."
/en/pb/hansard-debates/rhr/document/47HansD_20030212/volume-606-week-14-wednesday-12-february-2003,k14,12-Feb-2003,543,DAVE HEREORA (NZ Labour),9,4,0,100.0,"E tū ahau ki te mihi ki a tātou, nō reira tēnā koutou."
/en/pb/hansard-debates/rhr/document/47HansD_20030213/volume-606-week-14-thursday-13-february-2003,k14,13-Feb-2003,437,MAHARA OKEROA (NZ Labour—Te Tai Tonga),39,15,0,100.0,"Ko tōku nei tū tuatahi, he mihi aroha atu ki a rātou rā e piupiu ai te rau o te kawakawa, mai i te wā e whaka kapi mai tēnei pouwhare o te motu nei, tae noa mai ki te whakatūwhera anō i tēnei wā i roto, i runga i ngā rā e rua."
/en/pb/hansard-debates/rhr/document/47HansD_20030318/volume-607-week-18-tuesday-18-march-2003,k18,18-Mar-2003,403,PITA PARAONE (NZ First),10,6,0,100.0,Ngā mihi ki a koe; ka mihi ki a koutou ngā mema o te Whare nei.
/en/pb/hansard-debates/rhr/document/47HansD_20030402/volume-607-week-20-tuesday-1-april-2003-continued-on,k20,01-Apr-2003,856,BILL GUDGEON (NZ),27,10,0,100.0,"Kia ora anō tātou i huihui mai nei i roto i tēnei Whare i tēnei pō. Ki ō tatou manuhiri, ki ngā rangatira o Ngāti Ruanui, nau mai, haere mai. Tēnā koutou, tēnā koutou, tēnā koutou katoa."
